Unnamed: 0,名称,类别,类型,申报单位,保护单位,Longitude,Latitude,Converted_Longitude,Converted_Latitude
1901,凤翔木版年画,传统美术,新增项目,陕西省凤翔县,凤翔县文化馆,116.1073529,39.94839892,116.0944206,39.94135362
1902,纳西族东巴画,传统美术,新增项目,云南省丽江市,丽江市文化馆,100.2417259,26.89013021,100.2340731,26.88775692
1903,藏族唐卡（噶玛嘎孜画派）,传统美术,新增项目,四川省甘孜藏族自治州,甘孜藏族自治州文化馆,101.9685467,30.05527884,101.9604817,30.05222095
1904,藏族唐卡（勉唐画派）,传统美术,新增项目,西藏自治区,西藏大学,108.7391984,34.35594383,108.7280454,34.35108854
1905,藏族唐卡（钦泽画派）,传统美术,新增项目,西藏自治区,西藏大学,108.7391984,34.35594383,108.7280454,34.35108854
1906,藏族唐卡（昌都嘎玛嘎赤画派）,传统美术,扩展项目,西藏自治区昌都县,西藏自治区昌都市卡若区文化局,97.17657885,31.14978992,97.16954345,31.14611078
1907,藏族唐卡（墨竹工卡直孔刺绣唐卡）,传统美术,扩展项目,西藏自治区墨竹工卡县,墨竹工卡县文化和旅游局（墨竹工卡县文物局）,91.74261464,29.85409148,91.73479809,29.85122094
1908,藏族唐卡（甘南藏族唐卡）,传统美术,扩展项目,甘肃省夏河县,夏河县文化馆,102.5284782,35.20547715,102.5202243,35.20044394
1909,藏族唐卡（勉萨画派）,传统美术,扩展项目,西藏自治区,西藏唐卡画院,91.14423088,29.65828504,91.13609625,29.65528238
1910,藏族唐卡（郎卡杰唐卡）,传统美术,扩展项目,四川省甘孜藏族自治州,炉霍县文化馆（炉霍县非物质文化遗产保护中心）,100.6836244,31.40418893,100.6759747,31.40024677
1911,藏族唐卡（齐吾岗派）,传统美术,扩展项目,西藏自治区,西藏自治区群众艺术馆（西藏自治区非物质文化遗产保护中心）,91.13558604,29.653275,91.12745671,29.65022207
1912,藏族唐卡（拉萨堆绣唐卡）,传统美术,扩展项目,西藏自治区拉萨市,拉萨策门林民族手工传承中心,91.14031292,29.70006206,91.13218082,29.69703487
1913,藏族唐卡（康勉萨唐卡）,传统美术,扩展项目,西藏自治区昌都市,昌都市卡若区康勉萨画派唐卡画院,96.91456856,31.74416379,96.9078361,31.74091709
1914,藏族唐卡（天祝唐卡）,传统美术,扩展项目,甘肃省武威市天祝藏族自治县,天祝藏族自治县文化馆,103.1475693,36.97706469,103.138543,36.97102689
1915,藏族唐卡（化隆唐卡）,传统美术,扩展项目,青海省海东市化隆县,化隆回族自治县文化馆,102.2704483,36.10098825,102.2622104,36.0951384
1916,藏族唐卡（班玛马尾钉线绣唐卡）,传统美术,扩展项目,青海省果洛藏族自治州班玛县,班玛传承马尾钉线有限责任公司,100.7436046,32.93850393,100.7355668,32.93495166
1917,藏族唐卡（藏娘唐卡）,传统美术,扩展项目,青海省玉树藏族自治州,玉树州藏族自治州文化馆,116.1073529,39.94839892,116.0944206,39.94135362
1918,衡水内画,传统美术,新增项目,河北省衡水市,衡水内画艺术博物馆,115.6892453,37.74065776,115.6769374,37.73364643
1919,内画（北京内画鼻烟壶）,传统美术,扩展项目,北京市西城区,北京市西城区文物保护管理中心,116.3704078,39.90488125,116.3576608,39.89761647
1920,内画（广东内画）,传统美术,扩展项目,广东省汕头市,汕头市工艺美术学会,116.6885286,23.35909172,116.6775319,23.35595756
1921,内画（鲁派内画）,传统美术,扩展项目,山东省淄博市张店区,张广庆内画艺术研究院,116.263167,37.69373309,116.2509323,37.68685702
1922,剪纸（蔚县剪纸）,传统美术,新增项目,河北省蔚县,蔚县文化馆,114.5954006,39.84708864,114.5830106,39.83980944
1923,剪纸（丰宁满族剪纸）,传统美术,新增项目,河北省丰宁满族自治县,丰宁满族自治县非物质文化遗产保护中心,116.6523927,41.21533638,116.6399796,41.20727541
1924,剪纸（中阳剪纸）,传统美术,新增项目,山西省中阳县,中阳县文化旅游融合发展中心（中阳县文物和非物质文化遗产保护中心）,111.1994239,37.35045188,111.1865414,37.34406961
1925,剪纸（医巫闾山满族剪纸）,传统美术,新增项目,辽宁省锦州市,锦州市公共文化服务中心,121.1325963,41.1009315,121.1203552,41.09315115
1926,剪纸（扬州剪纸）,传统美术,新增项目,江苏省扬州市,扬州剪纸博物馆有限公司,119.4482841,32.40358203,119.436297,32.39970132
1927,剪纸（乐清细纹刻纸）,传统美术,新增项目,浙江省乐清市,乐清市文化遗产保护中心,120.9925019,28.11818,120.9819136,28.115391
1928,剪纸（广东剪纸）,传统美术,新增项目,广东省佛山市,佛山市民间艺术研究社有限公司,113.1285122,23.02775875,113.1165177,23.02445327
1929,剪纸（广东剪纸）,传统美术,新增项目,广东省汕头市,汕头市潮阳区文化馆,116.607347,23.2658566,116.5965105,23.26281395
1930,剪纸（广东剪纸）,传统美术,新增项目,广东省潮州市,潮州市文化馆,116.6323974,23.66009992,116.6215672,23.65658055
1931,剪纸（傣族剪纸）,传统美术,新增项目,云南省潞西市,芒市文化馆（芒市非物质文化遗产保护中心）,98.59041919,24.43919716,98.58370664,24.43666079
1932,剪纸（安塞剪纸）,传统美术,新增项目,陕西省安塞县,延安市安塞区文化文物馆（延安市安塞区非物质文化遗产保护中心）,109.3342547,36.87057882,109.3224028,36.8639362
1933,剪纸（广灵染色剪纸）,传统美术,扩展项目,山西省广灵县,广灵县文化馆,114.2885864,39.76600422,114.2756204,39.7590213
1934,剪纸（和林格尔剪纸）,传统美术,扩展项目,内蒙古自治区和林格尔县,和林格尔剪纸学会,111.8284302,40.38479774,111.8152522,40.37750942
1935,剪纸（庄河剪纸）,传统美术,扩展项目,辽宁省庄河市,庄河市公共文化服务中心,122.9841116,39.68721518,122.9724297,39.67979689
1936,剪纸（岫岩满族剪纸）,传统美术,扩展项目,辽宁省岫岩满族自治县,岫岩满族自治县文化馆,123.2852015,40.29661472,123.2730158,40.28935426
1937,剪纸（建平剪纸）,传统美术,扩展项目,辽宁省建平县,建平县文旅体育和广播电视技术保障服务中心（建平县文物考古研究所）,119.6493804,41.40945551,119.6370172,41.40118223
1938,剪纸（新宾满族剪纸）,传统美术,扩展项目,辽宁省新宾满族自治县,新宾满族自治县文化馆,125.0381301,41.73658325,125.0256524,41.72786187
1939,剪纸（长白山满族剪纸）,传统美术,扩展项目,吉林省通化市,通化师范学院,125.9948279,41.75280774,125.9826584,41.74421545
1940,剪纸（方正剪纸）,传统美术,扩展项目,黑龙江省方正县,方正县文化馆,128.842348,45.84274084,128.8290463,45.83497596
1941,剪纸（上海剪纸）,传统美术,扩展项目,上海市徐汇区,上海市徐汇区人民政府枫林路街道办事处,121.4692808,31.19580712,121.4582718,31.19160875
1942,剪纸（南京剪纸）,传统美术,扩展项目,江苏省南京市,南京工艺美术有限责任公司,118.7636844,32.06688106,118.7518822,32.06313659
1943,剪纸（徐州剪纸）,传统美术,扩展项目,江苏省徐州市,徐州文化馆,117.1857991,34.27053198,117.1734175,34.26609482
1944,剪纸（金坛刻纸）,传统美术,扩展项目,江苏省金坛市,常州市金坛区非物质文化遗产保护中心（常州市金坛区书画院）,119.5941064,31.72805664,119.5825886,31.72452442
1945,剪纸（浦江剪纸）,传统美术,扩展项目,浙江省浦江县,浦江县非物质文化遗产保护中心,119.8984361,29.45869285,119.8875005,29.45516115
1946,剪纸（阜阳剪纸）,传统美术,扩展项目,安徽省阜阳市,阜阳市非物质文化遗产保护中心,115.8072347,32.85831126,115.7954524,32.85396922
1947,剪纸（漳浦剪纸）,传统美术,扩展项目,福建省漳浦县,漳浦县文化馆,117.6204434,24.12346161,117.609281,24.12010171
1948,剪纸（泉州（李尧宝）刻纸）,传统美术,扩展项目,福建省泉州市,泉州市鲤城区文化馆,118.5947002,24.90776679,118.5837613,24.90473523
1949,剪纸（柘荣剪纸）,传统美术,扩展项目,福建省柘荣县,柘荣县文化馆,119.9045293,27.23966509,119.8937614,27.23688397
1950,剪纸（瑞昌剪纸）,传统美术,扩展项目,江西省瑞昌市,瑞昌市文化馆,115.6871169,29.67820993,115.6755602,29.6744912
1951,剪纸（莒县过门笺）,传统美术,扩展项目,山东省莒县,莒县文化馆,118.8471781,35.57437754,118.8351721,35.56879389
1952,剪纸（滨州民间剪纸）,传统美术,扩展项目,山东省滨州市,滨州市滨城区文化馆,118.032655,37.40608297,118.0199856,37.3996056
1953,剪纸（高密剪纸）,传统美术,扩展项目,山东省高密市,高密市公共文化服务中心,119.762411,36.38895671,119.750522,36.3824258
1954,剪纸（烟台剪纸）,传统美术,扩展项目,山东省烟台市,烟台市文化馆（烟台市非物质文化遗产保护中心、烟台大剧院运营监督管理服务中心）,121.4012286,37.54238729,121.3893936,37.53562255
1955,剪纸（灵宝剪纸）,传统美术,扩展项目,河南省灵宝市,灵宝市文化馆,110.89795,34.53345697,110.8861487,34.52862449
1956,剪纸（卢氏剪纸）,传统美术,扩展项目,河南省卢氏县,卢氏县人民文化馆,111.0621207,34.05146624,111.0496274,34.04711748
1957,剪纸（辉县剪纸）,传统美术,扩展项目,河南省辉县市,辉县市文化馆,113.8150392,35.45189232,113.8022907,35.44652055
1958,剪纸（孝感雕花剪纸）,传统美术,扩展项目,湖北省孝感市孝南区,孝南区文化馆,113.9368439,30.9139003,113.9247831,30.91067707
1959,剪纸（鄂州雕花剪纸）,传统美术,扩展项目,湖北省鄂州市,鄂州市群众艺术馆,114.8984061,30.40246508,114.8867625,30.39946819
1960,剪纸（仙桃雕花剪纸）,传统美术,扩展项目,湖北省仙桃市,仙桃市群众艺术馆、仙桃市非物质文化遗产保护中心（仙桃市镇办文化服务管理中心）,113.456308,30.37875017,113.4436809,30.37544059
1961,剪纸（踏虎凿花）,传统美术,扩展项目,湖南省泸溪县,泸溪县踏虎凿花传习所,109.8132714,27.99959345,109.8021774,27.99670293
1962,剪纸（苗族剪纸）,传统美术,扩展项目,贵州省剑河县,剑河县非物质文化遗产保护中心,108.449012,26.73365101,108.4382206,26.73111566
1963,剪纸（庆阳剪纸）,传统美术,扩展项目,甘肃省镇原县,镇原县文化馆,107.2145773,35.67864918,107.2031549,35.6731483
1964,剪纸（包头剪纸）,传统美术,扩展项目,内蒙古自治区包头市,包头市艺术研究中心（包头市非物质文化遗产保护中心）,109.9597986,40.62714122,109.9475924,40.62008088
1965,剪纸（新干剪纸）,传统美术,扩展项目,江西省新干县,新干县文化馆,115.3952462,27.74441696,115.3833446,27.74180323
1966,剪纸（延川剪纸）,传统美术,扩展项目,陕西省延川县,延川县非物质文化遗产保护传承服务中心（延川县陕北道情研究中心）,110.2005403,36.88413696,110.1884755,36.87787818
1967,剪纸（旬邑彩贴剪纸）,传统美术,扩展项目,陕西省旬邑县,旬邑县文化馆,108.3435541,35.1202158,108.3322616,35.11470342
1968,剪纸（会宁剪纸）,传统美术,扩展项目,甘肃省会宁县,会宁县文化馆,105.059513,35.69812378,105.0493348,35.69258475
1969,剪纸（静乐剪纸）,传统美术,扩展项目,山西省静乐县,静乐县文化馆（静乐县美术馆）,111.9454319,38.36514709,111.9326097,38.35858902
1970,剪纸（桐庐剪纸）,传统美术,扩展项目,浙江省桐庐县,桐庐县文化发展中心（文化馆、非遗中心）,119.6941876,29.80046156,119.6827751,29.79728911
1971,剪纸（浦城剪纸）,传统美术,扩展项目,福建省浦城县,浦城县文化馆,118.5423447,27.923983,118.5311205,27.9212327
1972,剪纸（水族剪纸）,传统美术,扩展项目,贵州省黔南布依族苗族自治州,黔南布依族苗族自治州非物质文化遗产保护中心（黔南布依族苗族自治州文化艺术研究所）,106.7583997,25.43418198,106.7480866,25.43136405
1973,剪纸（定西剪纸）,传统美术,扩展项目,甘肃省定西市,定西市非物质文化遗产保护中心,104.635048,35.5872162,104.6259609,35.58149786
1974,剪纸（回族剪纸）,传统美术,扩展项目,宁夏回族自治区,宁夏回族自治区文化馆（宁夏回族自治区非物质文化遗产保护中心、宁夏回族自治区展览馆）,106.1937689,38.48762126,106.1829152,38.48086093
1975,剪纸（太原剪纸）,传统美术,扩展项目,山西省太原市,山西上林苑传统剪纸艺术研究所,112.6624196,38.03617072,112.6496146,38.02956764
1976,剪纸（海伦剪纸）,传统美术,扩展项目,黑龙江省绥化市海伦市,海伦市文化馆,126.9901981,47.46802421,126.9772121,47.45961715
1977,剪纸（梅山剪纸）,传统美术,扩展项目,湖南省益阳市安化县,湖南省梅山剪纸文化有限责任公司,113.5115806,28.79717346,113.4994365,28.79409091
1978,顾绣,传统美术,新增项目,上海市松江区,上海市松江区人文松江活动中心（上海市松江区文化馆、上海市松江区图书馆、上海市松江区文化资源配送中心）,121.2452537,31.01208309,121.2342914,31.00838185
1979,苏绣,传统美术,新增项目,江苏省苏州市,苏州刺绣研究所有限公司,120.619401,31.31709998,120.6088098,31.31299828
1980,苏绣（无锡精微绣）,传统美术,扩展项目,江苏省无锡市,无锡市民间艺术博物馆,120.2543927,31.50628665,120.2433994,31.50190901
1981,苏绣（南通仿真绣）,传统美术,扩展项目,江苏省南通市,南通市沈寿艺术馆有限公司,120.8703507,32.01880581,120.8596528,32.01484632
1982,苏绣（扬州刺绣）,传统美术,扩展项目,江苏省扬州市,扬州刺绣研究所有限公司,119.4194189,32.40067694,119.4075198,32.39627867
1983,苏绣（常州乱针绣）,传统美术,扩展项目,江苏省常州市,常州市乱针绣行业协会,119.9443275,31.78692569,119.9330636,31.78340482
1984,湘绣,传统美术,新增项目,湖南省长沙市,长沙市非物质文化遗产保护中心（长沙非物质文化遗产馆）,112.9782914,28.19933982,112.9661814,28.19708348
1985,粤绣（广绣）,传统美术,新增项目,广东省广州市,广州市文化馆（广州市非物质文化遗产保护中心）,113.329978,23.10394399,113.3180125,23.10077138
1986,粤绣（潮绣）,传统美术,新增项目,广东省潮州市,潮州市工艺美术研究院,116.6294702,23.66262319,116.6186342,23.65914597
1987,粤绣（珠绣）,传统美术,扩展项目,广东省潮州市,潮州百师园文化产业有限公司,116.605531,23.68573598,116.5946278,23.68268539
1988,蜀绣,传统美术,新增项目,四川省成都市,成都市非物质文化遗产保护中心（成都市非物质文化遗产艺术研究院）,104.0640183,30.6607888,104.0550787,30.65703359
1989,蜀绣,传统美术,扩展项目,重庆市渝中区,重庆市渝中区文物保护管理所（重庆市渝中区非物质文化遗产保护中心、重庆市渝中区母城文化研究中心、重庆市渝中区博物馆）,106.5571029,29.5585235,106.5469432,29.55508717
1990,苗绣（雷山苗绣）,传统美术,新增项目,贵州省雷山县,雷山县非物质文化遗产保护中心,108.0845289,26.38420512,108.073652,26.38165127
1991,苗绣（花溪苗绣）,传统美术,新增项目,贵州省贵阳市,贵阳市花溪区文物保护管理所（贵阳市花溪区非物质文化遗产保护中心）,106.6672115,26.42839964,106.6571064,26.4258005
1992,苗绣（剑河苗绣）,传统美术,新增项目,贵州省剑河县,剑河县非物质文化遗产保护中心,108.449012,26.73365101,108.4382206,26.73111566
1993,苗绣,传统美术,扩展项目,贵州省凯里市,凯里市非物质文化遗产保护中心,107.9838141,26.59410172,107.9732309,26.59153478
1994,苗绣,传统美术,扩展项目,贵州省台江县,台江县非物质文化遗产保护中心,119.3205282,26.05852815,119.3091714,26.05565806
1995,苗绣（湘西苗绣）,传统美术,扩展项目,湖南省湘西土家族苗族自治州花垣县,花垣县非物质文化遗产保护中心,109.4885618,28.57790993,109.4772347,28.57536818
1996,苗绣（松桃苗绣）,传统美术,扩展项目,贵州省铜仁市松桃苗族自治县,松桃苗族自治县文化馆,109.2071545,28.16043801,109.1961597,28.15746717
1997,水族马尾绣,传统美术,新增项目,贵州省三都水族自治县,三都水族自治县非物质文化遗产保护中心,107.8764293,25.9894795,107.8659914,25.98656065
1998,土族盘绣,传统美术,新增项目,青海省互助土族自治县,互助土族自治县文化馆,101.9533116,36.84347099,101.9449763,36.83782233
1999,挑花（黄梅挑花）,传统美术,新增项目,湖北省黄梅县,黄梅县文化馆,115.9629201,30.10028927,115.951407,30.09705042
2000,挑花（花瑶挑花）,传统美术,新增项目,湖南省隆回县,隆回县非物质文化遗产保护中心,111.0395067,27.11994644,111.0277526,27.1172806
2001,挑花（望江挑花）,传统美术,扩展项目,安徽省望江县,望江县文化馆,116.6957876,30.12862487,116.6842274,30.12549301
2002,挑花（花瑶挑花）,传统美术,扩展项目,湖南省溆浦县,溆浦县文化馆,110.6022938,27.91502241,110.5911074,27.91277877
2003,挑花（苗族挑花）,传统美术,扩展项目,湖南省泸溪县,泸溪县非物质文化遗产保护中心,110.2265992,28.2218731,110.2152445,28.21956928
2004,挑花（巫溪嫁花）,传统美术,扩展项目,重庆市巫溪县,巫溪县文化馆,109.5781554,31.40138843,109.5670065,31.39742941
2005,庆阳香包绣制,传统美术,新增项目,甘肃省庆阳市,庆阳市文化馆,108.3672652,35.4916386,108.3559671,35.48553391
2006,香包（徐州香包）,传统美术,扩展项目,江苏省徐州市,徐州文化馆,117.1857991,34.27053198,117.1734175,34.26609482
2007,象牙雕刻,传统美术,新增项目,北京市崇文区,北京象牙雕刻厂有限责任公司,116.4299938,39.90546844,116.4173047,39.89795773
2008,象牙雕刻,传统美术,新增项目,广东省广州市,广州市大新文化创意发展有限公司,113.269019,23.13467705,113.2572525,23.13115177
2009,象牙雕刻（常州象牙浅刻）,传统美术,扩展项目,江苏省常州市武进区,常州剑波雅刻艺术品有限公司,119.9053845,31.73949866,119.894248,31.73543906
2010,扬州玉雕,传统美术,新增项目,江苏省扬州市,扬州玉器厂有限责任公司,119.4499674,32.40698574,119.4379738,32.4031317
2011,岫岩玉雕,传统美术,新增项目,辽宁省岫岩满族自治县,岫岩满族自治县非物质文化遗产保护中心,123.2875468,40.2958924,123.2753436,40.28866901
2012,阜新玛瑙雕,传统美术,新增项目,辽宁省阜新市,阜新市玛瑙协会,121.671329,42.00999143,121.6595186,42.00163185
2013,夜光杯雕,传统美术,新增项目,甘肃省酒泉市,酒泉市夜光杯厂,94.67530726,40.14788913,94.66784829,40.14101319
2014,金石篆刻（西泠印社）,传统美术,新增项目,浙江省杭州市西泠印社,西泠印社社务委员会,120.146125,30.25708306,120.1349265,30.25319953
2015,金石篆刻,传统美术,扩展项目,中国艺术研究院,中国艺术研究院（中国非物质文化遗产保护中心）,116.4280319,39.99072557,116.4153233,39.98317041
2016,青田石雕,传统美术,新增项目,浙江省青田县,青田县石雕产业保护和发展局,120.2866058,28.14342517,120.2757559,28.1408497
2017,曲阳石雕,传统美术,新增项目,河北省曲阳县,曲阳县文化馆,114.7084476,38.62683441,114.6960184,38.62001128
2018,寿山石雕,传统美术,新增项目,福建省福州市,海峡寿山石文化研究院,119.2991956,26.29835058,119.2879354,26.29530384
2019,惠安石雕,传统美术,新增项目,福建省惠安县,惠安县文化馆,118.800048,25.03783398,118.7890104,25.03433243
2020,惠安石雕（影雕）,传统美术,扩展项目,福建省厦门市湖里区,厦门惠和股份有限公司,118.1594614,24.49842044,118.1480026,24.49539623
2021,徽州三雕,传统美术,新增项目,安徽省黄山市,安徽中国徽州文化博物馆（黄山市博物馆）,116.3411169,30.45079819,116.3293826,30.44751164
2022,徽州三雕（婺源三雕）,传统美术,新增项目,江西省婺源县,婺源县文化馆,117.868445,29.25403905,117.8569286,29.25078361
2023,临夏砖雕,传统美术,新增项目,甘肃省临夏县,临夏县文化馆,103.3976767,35.67046164,103.3885084,35.66488298
2024,砖雕（山西民居砖雕）,传统美术,扩展项目,山西省清徐县,清徐县窑王堡窑砖雕工艺美术厂,112.3645576,37.61306684,112.3513866,37.60638307
2025,砖雕（固原砖雕）,传统美术,扩展项目,宁夏回族自治区固原市,固原市文化馆（固原市非物质文化遗产保护中心、固原市美术馆、固原市文物保护中心）,106.328525,35.50192182,106.3178696,35.49592523
2026,藏族格萨尔彩绘石刻,传统美术,新增项目,四川省色达县,色达县文化馆,100.3365772,32.27413396,100.328779,32.27014035
2027,潮州木雕,传统美术,新增项目,广东省潮州市,潮州市湘桥区文化馆（潮州市湘桥区图书馆）,116.6323974,23.66009992,116.6215672,23.65658055
2028,潮州木雕,传统美术,扩展项目,广东省揭阳市,揭阳市群众艺术馆,116.3585143,23.54395821,116.347263,23.54066448
2029,潮州木雕,传统美术,扩展项目,广东省汕头市,汕头市工艺美术学会,116.6885286,23.35909172,116.6775319,23.35595756
2030,宁波朱金漆木雕,传统美术,新增项目,浙江省宁波市,宁波市朱金漆木雕文化发展有限公司,121.435925,29.30307213,121.4250155,29.29924049
2031,乐清黄杨木雕,传统美术,新增项目,浙江省乐清市,乐清市文化遗产保护中心,120.9925019,28.11818,120.9819136,28.115391
2032,黄杨木雕,传统美术,扩展项目,上海市徐汇区,上海市徐汇区人民政府长桥街道办事处,121.4432781,31.13849759,121.4322519,31.13404759
2033,东阳木雕,传统美术,新增项目,浙江省东阳市,东阳市非物质文化遗产保护中心,120.2535066,29.27003152,120.2427064,29.26638661
2034,漳州木偶头雕刻,传统美术,新增项目,福建省漳州市,漳州市竹初木偶艺术馆,117.6535765,24.51892979,117.6422137,24.51617974
2035,木偶头雕刻（江加走木偶头雕刻）,传统美术,扩展项目,福建省泉州市,泉州市鲤城区文化馆,118.5947002,24.90776679,118.5837613,24.90473523
2036,木偶头雕刻（泰顺木偶头雕刻）,传统美术,扩展项目,浙江省泰顺县,泰顺县方圆木偶工艺有限公司,119.7235373,27.56217056,119.7123274,27.55961925
2037,萍乡湘东傩面具,传统美术,新增项目,江西省萍乡市,萍乡市湘东区文化馆（萍乡市湘东区非物质文化遗产研究保护中心）,113.7522718,27.64793626,113.740285,27.64495335
2038,竹刻（嘉定竹刻）,传统美术,新增项目,上海市嘉定区,上海市嘉定区竹刻协会,121.2725951,31.38015534,121.2615543,31.3764608
2039,竹刻（宝庆竹刻）,传统美术,新增项目,湖南省邵阳市,邵阳市宝庆竹刻研究所,111.4831647,27.24052147,111.4712107,27.23746356
2040,竹刻（无锡留青竹刻）,传统美术,扩展项目,江苏省无锡市,无锡市民间艺术博物馆,120.2543927,31.50628665,120.2433994,31.50190901
2041,竹刻（常州留青竹刻）,传统美术,扩展项目,江苏省常州市,常州市文化馆,119.9961186,31.78911456,119.9849288,31.7848014
2042,竹刻（黄岩翻簧竹雕）,传统美术,扩展项目,浙江省台州市黄岩区,黄岩希望工艺厂,121.2685661,28.65533361,121.2577783,28.65283062
2043,竹刻（江安竹簧）,传统美术,扩展项目,四川省江安县,江安县文化馆,105.072184,28.72738705,105.0623812,28.72481956
2044,竹刻（徽州竹雕）,传统美术,扩展项目,安徽省黄山市徽州区,黄山市竹溪堂徽雕艺术有限公司,118.3405921,29.8748859,118.3289572,29.87101264
2045,竹刻（莆田留青竹刻）,传统美术,扩展项目,福建省莆田市城厢区,莆田市云起香材有限公司,119.074339,25.38053445,119.062952,25.37711716
2046,泥塑（天津泥人张）,传统美术,新增项目,天津市,天津泥人张彩塑工作室，天津市南开区泥人张美术馆,117.1986761,39.15066147,117.1857437,39.14388047
2047,泥塑（惠山泥人）,传统美术,新增项目,江苏省无锡市,无锡市民间艺术博物馆,120.2543927,31.50628665,120.2433994,31.50190901
2048,泥塑（浚县泥咕咕）,传统美术,新增项目,河南省浚县,浚县人民文化馆,114.5573278,35.68634908,114.5451278,35.68090232
2049,泥塑（凤翔泥塑）,传统美术,新增项目,陕西省凤翔县,凤翔县文化馆,116.1073529,39.94839892,116.0944206,39.94135362
2050,泥塑（玉田泥塑）,传统美术,扩展项目,河北省玉田县,河北省玉田县文化馆,117.7596722,39.88866939,117.7467254,39.88147431
2051,泥塑（苏州泥塑）,传统美术,扩展项目,江苏省苏州市,苏州市艺术学校（苏州市艺术职业学校）,120.7503233,31.63026286,120.739465,31.6260854
2052,泥塑（聂家庄泥塑）,传统美术,扩展项目,山东省高密市,高密市公共文化服务中心,119.762411,36.38895671,119.750522,36.3824258
2053,泥塑（大吴泥塑）,传统美术,扩展项目,广东省潮安县,潮州市潮安区文化馆（区非物质文化遗产保护中心）,116.687662,23.46626434,116.6766507,23.46309986
2054,泥塑（徐氏泥彩塑）,传统美术,扩展项目,四川省大英县,大英县文物管理所（大英县汉陶博物馆）,105.2484011,30.61172148,105.2386623,30.60799392
2055,泥塑（苗族泥哨）,传统美术,扩展项目,贵州省黄平县,黄平县非物质文化遗产保护中心,107.9235478,26.91128864,107.9129685,26.90904571
2056,泥塑（杨氏家庭泥塑）,传统美术,扩展项目,宁夏回族自治区隆德县,宁夏隆德杨氏彩塑文物艺术有限公司,106.1184983,35.63176232,106.1076445,35.62594006
2057,泥塑（惠民泥塑）,传统美术,扩展项目,山东省惠民县,惠民县文化馆（惠民县非物质文化遗产保护中心）,117.513023,37.48415502,117.5004076,37.47735
2058,泥塑（北京兔儿爷）,传统美术,扩展项目,北京市朝阳区,北京汉唐双起翔文化传播有限公司,116.5438304,39.911961,116.5315356,39.90463138
2059,泥塑（淮阳泥泥狗）,传统美术,扩展项目,河南省淮阳县,淮阳县文化馆,116.1073529,39.94839892,116.0944206,39.94135362
2060,泥塑（北京泥人张）,传统美术,扩展项目,北京市东城区,北京泥人张艺术开发有限责任公司,116.2340675,39.85740904,116.2214052,39.8505052
2061,塔尔寺酥油花,传统美术,新增项目,青海省湟中县,青海省湟中县塔尔寺管理委员会,101.5745412,36.49359717,101.5661797,36.48814283
2062,酥油花（强巴林寺酥油花）,传统美术,扩展项目,西藏自治区昌都地区,西藏昌都市强巴林寺管理委员会,97.1853464,31.14778016,97.17836726,31.14398897
2063,热贡艺术,传统美术,新增项目,青海省同仁县,同仁县文化馆,116.1073529,39.94839892,116.0944206,39.94135362
2064,灯彩（仙居花灯）,传统美术,新增项目,浙江省仙居县,仙居县文化遗产保护中心,120.7485607,28.86206238,120.7379222,28.858918
2065,灯彩（硖石灯彩）,传统美术,新增项目,浙江省海宁市,海宁市文化馆（海宁市非物质文化遗产保护中心）,120.6861178,30.51318543,120.6753375,30.5098485
2066,灯彩（泉州花灯）,传统美术,新增项目,福建省泉州市,泉州市艺术馆（泉州市闽南文化生态保护中心、泉州市非物质文化遗产保护中心）,118.6210026,24.91951738,118.6099932,24.91685721
2067,灯彩（东莞千角灯）,传统美术,新增项目,广东省东莞市,东莞市莞城文化服务中心（东莞市莞城体育管理服务中心、东莞市莞城文化周末工程中心）,113.7573738,23.0465386,113.7457397,23.04294957
2068,灯彩（湟源排灯）,传统美术,新增项目,青海省湟源县,湟源县文化馆,101.2692659,36.68901691,101.2609487,36.68286998
2069,灯彩（北京灯彩）,传统美术,扩展项目,北京市崇文区,北京市美术红灯厂有限责任公司,116.4413873,39.89543169,116.4286375,39.88813675
2070,灯彩（北京灯彩）,传统美术,扩展项目,北京市朝阳区,北京鑫瑞祥通文化发展有限公司,116.4058703,39.85669447,116.3932433,39.84894109
2071,灯彩（上海灯彩）,传统美术,扩展项目,上海市卢湾区,上海大世界传艺中心,121.485834,31.23415278,121.4747664,31.23027763
2072,灯彩（秦淮灯彩）,传统美术,扩展项目,江苏省句容市,句容市民间工艺彩灯厂,119.1754332,31.95092349,119.1636291,31.94650433
2073,灯彩（苏州灯彩）,传统美术,扩展项目,江苏省苏州市,苏州市苏艺灯彩艺术有限公司,120.7092158,31.32719469,120.6984479,31.32300298
2074,灯彩（佛山彩灯）,传统美术,扩展项目,广东省佛山市,佛山市民间艺术研究社有限公司,113.1285122,23.02775875,113.1165177,23.02445327
2075,灯彩（潮州花灯）,传统美术,扩展项目,广东省潮州市湘桥区,潮州市湘桥区文化馆（潮州市湘桥区图书馆）,116.6323974,23.66009992,116.6215672,23.65658055
2076,灯彩（洛阳宫灯）,传统美术,扩展项目,河南省洛阳市,洛阳市文化馆（洛阳市非物质文化遗产保护中心）,112.4594213,34.62426278,112.4467477,34.61902445
2077,灯彩（汴京灯笼张）,传统美术,扩展项目,河南省开封市,开封市彩灯艺术研究会,114.3207651,34.80401391,114.308336,34.79914606
